Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
PHIL 194-1 - Peer Educator in Philosophy	Philosophy	194	1	Closed	2/2	Robert Shanklin	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
PHIL 194-2 - Peer Educator in Philosophy	Philosophy	194	2	Open	0/1	Madeline Cronin	1				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
PHIL 199-1 - Directed Research (-)	Philosophy	199	1	Closed	1/1	Lawrence Nelson	4				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
PHSC 1-1 - Introduction to Public Health (-)	Public Health Science	1	1	Closed	45/40	Craig Stephens	4	M W F | 9:15 AM - 10:20 AM	Rm 216 Kenna Hall	Core Explorations :: Science, Technology and Society  Pathways :: Global Health  Pathways :: Values in Science and Technology	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 2-1 - The American Health System	Public Health Science	2	1	Open	39/40	Sheila Yuter	4	M W | 5:25 PM - 7:10 PM	Rm 102 Alameda hall	Core Explorations :: Civic Engagement	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 3-1 - Introduction to Community Health	Public Health Science	3	1	Closed	32/32	Alice Villatoro	4	M W F | 10:30 AM - 11:35 AM	Rm 101 Alumni Science Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 50-1 - Biostats for Public Health	Public Health Science	50	1	Open	22/32	Micah Lattanner	4	M W F | 2:15 PM - 3:20 PM	RM 1301 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 124-1 - Health Consequences of a Western Lifestyle	Public Health Science	124	1	Closed	32/32	Michele Parker	5	T Th | 12:10 PM - 1:50 PM	RM 2301 SCDI	Pathways :: Global Health	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	PHSC 124-/BIOL 106-1
PHSC 125-1 - Race, Class, Gender, and Public Health	Public Health Science	125	1	Closed	31/31	Jennet Arcara	5	T Th | 12:10 PM - 1:50 PM	Rm 220 Alumni Science Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 130-1 - Valeriote Goldman Public Health Leadership Seminar	Public Health Science	130	1	Open	11/15	Sheila Yuter	2	Th | 5:40 PM - 7:20 PM	Rm 206 Edward M. Dowd Art & Art History		Discussion	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 134-1 - Public Health Law & Policy	Public Health Science	134	1	Open	21/32	Marlene Bennett	5	T Th | 10:20 AM - 12:00 PM	Rm 220 Alumni Science Hall	Core Integrations :: Experiential Learning for Social Justice  Pathways :: Global Health	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 139-1 - Experiential Learning for Public Health (-)	Public Health Science	139	1	Open	20/32	Sarah Hays	2	M | 5:40 PM - 7:20 PM	Rm 129 Vari Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 150-1 - Evidence-Based Public Health (-)	Public Health Science	150	1	Closed	32/32	Micah Lattanner	5	M W F | 9:15 AM - 10:20 AM	Rm 310 Kenna Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 175-1 - Research Methods for Public Health	Public Health Science	175	1	Open	27/32	Jennet Arcara	5	T Th | 3:50 PM - 5:30 PM	Rm 220 Alumni Science Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 190-1 - Public Health Capstone	Public Health Science	190	1	Open	8/20	Sonja Mackenzie	5	T Th | 12:10 PM - 1:50 PM	Rm 206 Edward M. Dowd Art & Art History	Pathways :: Global Health	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 192-1 - Peer Advising Practicum	Public Health Science	192	1	Open	7/10	Michele Parker	1				Independent Study	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 195-1 - Undergraduate Research (-)	Public Health Science	195	1	Closed	1/1	Michele Parker	2				Research	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
PHSC 195-2 - Undergraduate Research (-)	Public Health Science	195	2	Closed	1/1	Michele Parker	1				Research	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
PHSC 197-1 - Public Health Internship (Career Exploration in Public Health)	Public Health Science	197	1	Open	5/20	Michele Parker	2	M | 3:30 PM - 5:15 PM	RM 3302 SCDI		Internship	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHSC 198-1 - Peer Health Educator Practicum	Public Health Science	198	1	Open	0/20		1				Independent Study	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 1-1 - Hands-On Physics! (-)	Physics	1	1	Open	23/24	Roxana Flacau	4	M W F | 10:30 AM - 11:35 AM	RM 2319 SCDI	Core Explorations :: Natural Science	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 3-1 - Introduction to Astronomy: The Universe (-)	Physics	3	1	Closed	36/0	Kristin Kulas	4	T Th | 2:00 PM - 3:40 PM	RM 2301 SCDI	Core Explorations :: Natural Science	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 3-2 - Introduction to Astronomy: The Universe (-)	Physics	3	2	Closed	36/0	Nathan Williams	4	T Th | 8:00 PM - 11:00 PM	RM 2316 SCDI	Core Explorations :: Natural Science	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 13-1 - General Physics III	Physics	13	1	Closed	43/43	Nathan Williams	5	M W F | 8:00 AM - 9:05 AM	RM 1302 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 13-2 - General Physics III	Physics	13	2	Closed	43/43	Nathan Williams	5	M W F | 9:15 AM - 10:20 AM	RM 1302 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 13-3 - General Physics III	Physics	13	3	Closed	18/16	Omid Ahmadi-Gorgi	5	M | 2:15 PM - 5:00 PM	RM 2316 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 13-4 - General Physics III	Physics	13	4	Closed	17/17	Omid Ahmadi-Gorgi	5	T | 3:00 PM - 5:45 PM	RM 2316 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 13-5 - General Physics III	Physics	13	5	Open	17/18	Omid Ahmadi-Gorgi	5	W | 2:15 PM - 5:00 PM	RM 2316 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 13-6 - General Physics III	Physics	13	6	Closed	17/17	Omid Ahmadi-Gorgi	5	Th | 3:00 PM - 5:45 PM	RM 2316 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 13-7 - General Physics III	Physics	13	7	Closed	17/17	Omid Ahmadi-Gorgi	5	F | 2:15 PM - 5:00 PM	RM 2318 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-1 - Physics for Scientists and Engineers I	Physics	31	1	Open	45/55	Shan Wu	5	M W F | 2:15 PM - 3:20 PM	RM 1302 SCDI	Core Explorations :: Natural Science	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-2 - Physics for Scientists and Engineers I	Physics	31	2	Closed	57/55	Kristin Kulas	5	M W F | 11:45 AM - 12:50 PM	RM 1308 SCDI	Core Explorations :: Natural Science	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-4 - Physics for Scientists and Engineers I	Physics	31	4	Closed	20/20	John Jameson	5	T | 8:30 AM - 10:30 AM	RM 2316 SCDI	Core Explorations :: Natural Science	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-5 - Physics for Scientists and Engineers I	Physics	31	5	Closed	21/20	John Jameson	5	T | 10:40 AM - 12:40 PM	RM 2316 SCDI	Core Explorations :: Natural Science	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-7 - Physics for Scientists and Engineers I	Physics	31	7	Closed	19/20	John Jameson	5	T | 12:50 PM - 2:50 PM	RM 2316 SCDI	Core Explorations :: Natural Science	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-8 - Physics for Scientists and Engineers I	Physics	31	8	Open	19/20	John Jameson	5	Th | 8:30 AM - 10:30 AM	RM 2316 SCDI	Core Explorations :: Natural Science	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-9 - Physics for Scientists and Engineers I	Physics	31	9	Closed	20/20	John Jameson	5	Th | 10:40 AM - 12:40 PM	RM 2316 SCDI	Core Explorations :: Natural Science	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-10 - Physics for Scientists and Engineers I	Physics	31	10	Closed	15/20	John Jameson	5	Th | 12:50 PM - 2:50 PM	RM 2316 SCDI	Core Explorations :: Natural Science	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-11 - Physics for Scientists and Engineers I	Physics	31	11	Closed	18/20	John Jameson	5	F | 1:00 PM - 3:00 PM	RM 2316 SCDI	Core Explorations :: Natural Science	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-12 - Physics for Scientists and Engineers I	Physics	31	12	Open	46/55	Roxana Flacau	5	M W F | 11:45 AM - 12:50 PM	RM 1302 SCDI	Core Explorations :: Natural Science	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 31-13 - Physics for Scientists and Engineers I	Physics	31	13	Open	16/21	Hassan Alshal	5	W | 12:00 PM - 2:00 PM	RM 2316 SCDI	Core Explorations :: Natural Science	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-1 - Physics for Scientists and Engineers II	Physics	32	1	Open	62/65	Christopher Weber | Chris Weber	5	M W F | 8:00 AM - 9:05 AM	RM 1308 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-2 - Physics for Scientists and Engineers II	Physics	32	2	Closed	66/65	Betty Young	5	M W F | 9:15 AM - 10:20 AM	RM 1308 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-3 - Physics for Scientists and Engineers II	Physics	32	3	Closed	66/65	Kristin Kulas	5	M W F | 10:30 AM - 11:35 AM	RM 1308 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-4 - Physics for Scientists and Engineers II	Physics	32	4	Closed	60/65	Betty Young	5	M W F | 1:00 PM - 2:05 PM	RM 1308 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-5 - Physics for Scientists and Engineers II	Physics	32	5	Open	15/17	Christopher Weber | Chris Weber	5	W | 2:15 PM - 5:00 PM	RM 2318 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-6 - Physics for Scientists and Engineers II	Physics	32	6	Closed	17/17	Omid Ahmadi-Gorgi	5	T | 8:15 AM - 11:15 AM	RM 2318 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-7 - Physics for Scientists and Engineers II	Physics	32	7	Closed	18/17	Roxana Flacau	5	T | 8:15 AM - 11:15 AM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-8 - Physics for Scientists and Engineers II	Physics	32	8	Closed	18/17	Kristin Kulas	5	T | 11:15 AM - 2:00 PM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-9 - Physics for Scientists and Engineers II	Physics	32	9	Closed	16/17	Hassan Alshal	5	T | 11:15 AM - 2:00 PM	RM 2318 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-10 - Physics for Scientists and Engineers II	Physics	32	10	Closed	18/17	Hassan Alshal	5	T | 2:15 PM - 5:00 PM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-11 - Physics for Scientists and Engineers II	Physics	32	11	Open	16/17	Hassan Alshal	5	T | 5:15 PM - 8:00 PM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-12 - Physics for Scientists and Engineers II	Physics	32	12	Closed	17/17	Hassan Alshal	5	W | 2:15 PM - 5:00 PM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-13 - Physics for Scientists and Engineers II	Physics	32	13	Closed	17/17	Hassan Alshal	5	W | 5:15 PM - 8:00 PM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-14 - Physics for Scientists and Engineers II	Physics	32	14	Closed	19/17	Omid Ahmadi-Gorgi	5	Th | 8:15 AM - 11:00 AM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-15 - Physics for Scientists and Engineers II	Physics	32	15	Closed	17/17	Roxana Flacau	5	Th | 11:15 AM - 2:00 PM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-16 - Physics for Scientists and Engineers II	Physics	32	16	Closed	16/17	Hassan Alshal	5	Th | 11:15 AM - 2:00 PM	RM 2318 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-17 - Physics for Scientists and Engineers II	Physics	32	17	Closed	17/17	Hassan Alshal	5	Th | 2:15 PM - 5:00 PM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-18 - Physics for Scientists and Engineers II	Physics	32	18	Open	15/17	Christopher Weber | Chris Weber	5	Th | 2:15 PM - 5:00 PM	RM 2318 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32-19 - Physics for Scientists and Engineers II	Physics	32	19	Closed	18/17	Hassan Alshal	5	Th | 5:15 PM - 8:00 PM	RM 2319 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 32H-1 - Physics 32 Honors Supplement	Physics	32H	1	Open	5/20	Roxana Flacau	1	T | 2:15 PM - 3:15 PM	RM 2318 SCDI	Core Explorations :: Natural Science  Pathways :: Values in Science and Technology	Seminar	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 103-1 - Numerical Methods in Physics	Physics	103	1	Open	9/20	Guy Ramon	5	M W F | 9:15 AM - 10:20 AM	RM 2301 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 103-2 - Numerical Methods in Physics	Physics	103	2	Open	9/20	Guy Ramon	5	T | 2:15 PM - 5:00 PM	RM 3301 SCDI		Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 111-1 - Electromagnetic Theory I	Physics	111	1	Open	10/20	Nathan Williams	5	M W F | 1:00 PM - 2:05 PM	RM 1302 SCDI	Pathways :: Values in Science and Technology	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 113-1 - Advanced Electromagnetism and Optics	Physics	113	1	Open	7/20	Bachana Lomsadze	4	T Th | 10:20 AM - 12:00 PM	RM 3115 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	PHYS 113-/ECEN 725-1
PHYS 113L-1 - Advanced Electromagnetism and Optics Lab	Physics	113L	1	Open	5/20	Bachana Lomsadze	1	Th | 2:15 PM - 5:00 PM	RM 2304 SCDI		Laboratory	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
PHYS 116-1 - Physics of Solids	Physics	116	1	Open	9/20	John Jameson	5	M W F | 10:30 AM - 11:35 AM	RM 2301 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 122-1 - Quantum Mechanics II	Physics	122	1	Open	5/20	Shan Wu	5	M W F | 11:45 AM - 12:50 PM	RM 2318 SCDI		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PHYS 190-1 - Senior Seminar (Introduction to General Relativity)	Physics	190	1	Open	5/20	Hassan Alshal	2	M | 2:15 PM - 3:20 PM	RM 2318 SCDI		Seminar	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
PHYS 192-1 - Physics and Society	Physics	192	1	Open	21/24	Betty Young	1	M | 3:30 PM - 5:00 PM	RM 1308 SCDI		Seminar	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PMIN 203-1 - Christology (-)	Pastoral Ministries	203	1	Closed	20/20	Robert Lassalle-Klein	4	Sa | 9:00 AM - 3:00 PM  W | 6:00 PM - 9:00 PM			Lecture	Hybrid	4/2/2024	6/9/2024	Spring 2024 Quarter	
PMIN 208-1 - The Hebrew Bible and Soc Justice	Pastoral Ministries	208	1	Open	14/20	John Pleins	4				Lecture	Online	4/2/2024	6/9/2024	Spring 2024 Quarter	
PMIN 213-1 - Sacraments and Liturgy	Pastoral Ministries	213	1	Closed	22/22	Eugene Schlesinger	4	Th | 6:00 PM - 9:00 PM	Rm 208 Edward M. Dowd Art & Art History		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
PMIN 236-1 - Creation, Sci and Ecological Theol	Pastoral Ministries	236	1	Open	7/20	Paul Schutz	4	M | 6:00 PM - 9:00 PM	Rm 105 Kenna Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 1-1 - Introduction to U.S. Politics (-)	Political Science	1	1	Closed	35/35	Matthew Harrigan	4	M W F | 10:30 AM - 11:35 AM	Rm 304 Kenna Hall	Core Explorations :: Civic Engagement  Pathways :: American Studies  Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 1-2 - Introduction to U.S. Politics (-)	Political Science	1	2	Open	24/40	Thomas Meredith	4	M W F | 11:45 AM - 12:50 PM	Rm 111 Kenna Hall	Core Explorations :: Civic Engagement  Pathways :: American Studies  Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 1-3 - Introduction to U.S. Politics (-)	Political Science	1	3	Open	17/40	Jesilyn Faust	4	T Th | 3:50 PM - 5:30 PM	Rm 111 Kenna Hall	Core Explorations :: Civic Engagement  Pathways :: American Studies  Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 2-1 - Introduction to Comparative Politics	Political Science	2	1	Open	29/30	Kenneth Faulve-Montojo	4	M W F | 9:15 AM - 10:20 AM	Rm 105 Kenna Hall	Core Explorations :: Cultures and Ideas 3  Core Explorations :: Social Science  Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 2-2 - Introduction to Comparative Politics	Political Science	2	2	Open	29/30	Farid Senzai	4	T Th | 12:10 PM - 1:50 PM	Rm 133 Vari Hall	Core Explorations :: Cultures and Ideas 3  Core Explorations :: Social Science  Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 2-3 - Introduction to Comparative Politics	Political Science	2	3	Open	9/40	Fiorella Vera-Adrianzen	4	M W F | 8:00 AM - 9:05 AM	Rm 133 Vari Hall	Core Explorations :: Cultures and Ideas 3  Core Explorations :: Social Science  Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 2-4 - Introduction to Comparative Politics	Political Science	2	4	Open	31/40	Fiorella Vera-Adrianzen	4	M W F | 10:30 AM - 11:35 AM	Rm 133 Vari Hall	Core Explorations :: Cultures and Ideas 3  Core Explorations :: Social Science  Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 25-1 - Introduction to International Relations (-)	Political Science	25	1	Open	30/40	Gregory Corning | Greg Corning	4	M W F | 9:15 AM - 10:20 AM	Rm 133 Vari Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 25-2 - Introduction to International Relations (-)	Political Science	25	2	Open	10/40	Dennis Gordon	4	T Th | 8:30 AM - 10:10 AM	Rm 105 Kenna Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 30-1 - Introduction to Political Philosophy (-)	Political Science	30	1	Open	18/40	Peter Minowitz	4	M W F | 2:15 PM - 3:20 PM	Rm 133 Vari Hall	Pathways :: Applied Ethics  Pathways :: Democracy  Pathways :: Law and Social Justice  Pathways :: Politics and Religion	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 40-1 - Politics of US Econ Policies	Political Science	40	1	Open	28/40	Kenneth Faulve-Montojo	4	M W F | 11:45 AM - 12:50 PM	Rm 133 Vari Hall	Core Explorations :: Social Science  Pathways :: Feeding the World  Pathways :: Public Policy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 45-1 - Criminal Justice System	Political Science	45	1	Open	15/40	Elizabeth Tejada	4	T Th | 3:50 PM - 5:30 PM	Rm 133 Vari Hall	Pathways :: Law and Social Justice  Pathways :: Public Policy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 99-1 - Political Science Research	Political Science	99	1	Open	23/40	Naomi Levy	4	M W | 3:30 PM - 5:15 PM	Rm 133 Vari Hall	Core Explorations :: Social Science	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 99-2 - Political Science Research	Political Science	99	2	Open	8/40	Eric Mosinger	4	T Th | 8:30 AM - 10:10 AM	Rm 133 Vari Hall	Core Explorations :: Social Science	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 101-1 - Applied Quantitative Methods	Political Science	101	1	Open	13/20	Vivien Leung	5	T Th | 12:10 PM - 1:50 PM	Rm 256 Alumni Science Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 105-1 - Special Topics in Political Philosophy (What is Virtue?)	Political Science	105	1	Open	22/35	Thomas Meredith	5	M W F | 2:15 PM - 3:20 PM	Rm 105 Alameda hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 107-1 - American Political Thought (-)	Political Science	107	1	Open	25/35	Timothy Lukes	5	T Th | 10:20 AM - 12:00 PM	Rm 212 Kenna Hall	Pathways :: Beauty  Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 116B-1 - Model United Nations: International Conflict Simulation	Political Science	116B	1	Open	16/25	Kenneth Faulve-Montojo	2	M | 4:45 PM - 7:10 PM	Rm 216 Kenna Hall	Core Explorations :: Civic Engagement  Pathways :: Democracy  Pathways :: Public Policy	Independent Study	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 119-1 - European Union (-)	Political Science	119	1	Open	33/35	Diana Morlang	5	M W F | 10:30 AM - 11:35 AM	Rm 212 Kenna Hall	Core Explorations :: Civic Engagement  Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 122-1 - Asia-Pacific International Relations (-)	Political Science	122	1	Open	15/35	Gregory Corning | Greg Corning	5	M W F | 11:45 AM - 12:50 PM	Rm 128 Vari Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 127-1 - Special Topics in International Relations (International Security)	Political Science	127	1	Open	6/12	Kenneth Dombroski | Ken Dombroski	5	W | 3:30 PM - 6:45 PM	Rm 215 O'Connor Hall	Pathways :: Law and Social Justice	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 140-1 - Politics & Development in the Global South (-)	Political Science	140	1	Closed	32/0	Dennis Gordon	5	M W | 3:30 PM - 5:15 PM	Rm 164 Graham Hall	Core Explorations :: Cultures and Ideas 3  Core Explorations :: Social Science	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 149-1 - Special Topics in Comparative Politics (Indigenous Movements in Comparative Perspective)	Political Science	149	1	Open	6/15	Fiorella Vera-Adrianzen	5	M W F | 1:00 PM - 2:05 PM	Rm 232 Vari Hall	Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 157-1 - Environmental Politics and Policy	Political Science	157	1	Open	12/35	Carolyn Trist	5	M W | 3:30 PM - 5:15 PM	Rm 206 O'Connor Hall	Core Explorations :: Civic Engagement  Pathways :: Democracy  Pathways :: Design Thinking  Pathways :: Public Policy  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	POLI 157-/ENVS 122-1
POLI 160-1 - Equality and the U.S. Constitution	Political Science	160	1	Closed	31/0	Terri Peretti	5	T Th | 10:20 AM - 12:00 PM	Rm 111 Kenna Hall	Pathways :: Law and Social Justice	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 167-1 - Making Public Policy	Political Science	167	1	Closed	36/0	Matthew Harrigan	5	M W F | 1:00 PM - 2:05 PM	Rm 128 Vari Hall	Pathways :: Applied Ethics  Pathways :: Design Thinking  Pathways :: Law and Social Justice  Pathways :: Public Policy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 169-1 - Special Topics in US Politics (Race and Ethnicity in US Politics)	Political Science	169	1	Open	15/35	Vivien Leung	5	T Th | 3:50 PM - 5:30 PM	Rm 128 Vari Hall	Pathways :: Democracy	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
POLI 192-2 - Senior Seminar in Comparative Politics (-)	Political Science	192	2	Open	14/15	Farid Senzai	5	T Th | 3:50 PM - 5:30 PM	Rm 232 Vari Hall		Seminar	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
