Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
BIOE 230-01 - Immune System for Engineers	Bioengineering	230	1	Open	2/20		4			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 256-01 - Intro to Nano-Bioengineering	Bioengineering	256	1	Open	17/20		2			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 258-01 - Soft Biomaterial Character	Bioengineering	258	1	Open	1/16		4			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 258L-01 - Soft Biomaterial Char Lab	Bioengineering	258L	1	Open	1/16		1			EMGT Tech Stem	Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 276-01 - Microfluidics & Lab-on-a-Chip	Bioengineering	276	1	Open	6/20		2			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 295-01 - Graduate Capstone Project II	Bioengineering	295	1	Open	1/1		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 297-01 - Directed Research	Bioengineering	297	1	Open	1/1		6				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 297-02 - Directed Research	Bioengineering	297	2	Open	1/1		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 297-03 - Directed Research	Bioengineering	297	3	Open	1/1		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 380-01 - Clinical Trials: Design, Analy	Bioengineering	380	1	Open	1/20		4			EMGT Tech Stem	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 397-01 - Master's Thesis Research: Secretory Pathways	Bioengineering	397	1	Open	1/1		3				Thesis	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOE 397-02 - Master's Thesis Research: Optimal Methodology	Bioengineering	397	2	Open	1/1		3				Thesis	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1A-01 - Energy and Matter L&L	Biology	1A	1	Open	44/58		4				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1A-02 - Energy and Matter L&L	Biology	1A	2	Open	58/58		4				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1A-03 - Energy and Matter L&L	Biology	1A	3	Open	0/24		0 - 4				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1A-04 - Energy and Matter L&L	Biology	1A	4	Open	0/24		0 - 4				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1A-05 - Energy and Matter L&L	Biology	1A	5	Open	0/24		0 - 4				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1A-06 - Energy and Matter L&L	Biology	1A	6	Open	0/24		0 - 4				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1A-07 - Energy and Matter L&L	Biology	1A	7	Open	0/24		0 - 4				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1C-01 - Systems L&L	Biology	1C	1	Open	30/35		5			Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1C-02 - Systems L&L	Biology	1C	2	Open	25/35		5			Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1C-03 - Systems L&L	Biology	1C	3	Open	0/12		0 - 5			Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1C-04 - Systems L&L	Biology	1C	4	Open	0/12		0 - 5			Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1C-05 - Systems L&L	Biology	1C	5	Open	0/12		0 - 5			Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1C-06 - Systems L&L	Biology	1C	6	Open	0/12		0 - 5			Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1C-07 - Systems L&L	Biology	1C	7	Open	0/12		0 - 5			Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 1C-08 - Systems L&L	Biology	1C	8	Open	0/12		0 - 5			Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 3-01 - Fitness Physiology L&L (-)	Biology	3	1	Open	47/48		4			Core Explorations :: Natural Science	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 3-02 - Fitness Physiology L&L (-)	Biology	3	2	Open	0/24		0 - 4			Core Explorations :: Natural Science	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 3-03 - Fitness Physiology L&L (-)	Biology	3	3	Open	0/24		0 - 4			Core Explorations :: Natural Science	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 101-01 - Research Seminar	Biology	101	1	Open	14/20		2				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 104-01 - Human Anatomy L&L	Biology	104	1	Open	39/1		5				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 104-02 - Human Anatomy L&L	Biology	104	2	Open	0/1		0 - 5				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 104-03 - Human Anatomy L&L	Biology	104	3	Open	0/1		0 - 5				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 104-04 - Human Anatomy L&L	Biology	104	4	Open	0/1		4.5 - 5				Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 110-01 - Genetics L&L (-)	Biology	110	1	Open	32/32		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 110-02 - Genetics L&L (-)	Biology	110	2	Open	0/16		0 - 5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 110-03 - Genetics L&L (-)	Biology	110	3	Open	0/16		0 - 5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 112-01 - Immunology L&L	Biology	112	1	Open	7/32		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 112-02 - Immunology L&L	Biology	112	2	Open	0/16		0 - 5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 112-03 - Immunology L&L	Biology	112	3	Open	0/16		0 - 5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 113-01 - Microbiology L&L (-)	Biology	113	1	Open	23/32		5			Pathways :: Global Health	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 113-02 - Microbiology L&L (-)	Biology	113	2	Open	0/16		0 - 7.5			Pathways :: Global Health	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 113-03 - Microbiology L&L (-)	Biology	113	3	Open	0/16		0 - 7.5			Pathways :: Global Health	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 114AW-01 - Ad Writing in Cell Biology L&L	Biology	114AW	1	Open	13/16		5			Core Integrations :: Advanced Writing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 114AW-02 - Ad Writing in Cell Biology L&L	Biology	114AW	2	Open	0/16		0 - 5			Core Integrations :: Advanced Writing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 117-01 - Epidemiology L&L	Biology	117	1	Open	12/32		5			Core Explorations :: Science, Technology and Society  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 117-02 - Epidemiology L&L	Biology	117	2	Open	0/16		0 - 5			Core Explorations :: Science, Technology and Society  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 117-03 - Epidemiology L&L	Biology	117	3	Open	0/16		5			Core Explorations :: Science, Technology and Society  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 122-01 - Neurobiology L&L (-)	Biology	122	1	Open	16/1		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 122-02 - Neurobiology L&L (-)	Biology	122	2	Open	0/1		0			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 122-03 - Neurobiology L&L (-)	Biology	122	3	Open	0/1		0			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 124-01 - Human Physiology L&L (-)	Biology	124	1	Open	14/1		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 124-02 - Human Physiology L&L (-)	Biology	124	2	Open	0/1		0 - 5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 124-03 - Human Physiology L&L (-)	Biology	124	3	Open	0/0		0 - 5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 142-01 - Natural History of CA L & L	Biology	142	1	Open	10/1		5			Core Explorations :: Science, Technology and Society  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 142-02 - Natural History of CA L & L	Biology	142	2	Open	0/1		0 - 5			Core Explorations :: Science, Technology and Society  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 160-01 - Biostatistics L&L	Biology	160	1	Open	17/1		5				Combination	Hybrid	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 160-02 - Biostatistics L&L	Biology	160	2	Open	0/1		0 - 6				Combination	Hybrid	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 160-03 - Biostatistics L&L	Biology	160	3	Open	0/1		0 - 6				Combination	Hybrid	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 171-01 - Soc/Ethical Dimensions Biotech (-)	Biology	171	1	Open	30/28		5			Core Explorations :: Religion, Theology and Culture 3  Core Explorations :: Science, Technology and Society  Pathways :: Applied Ethics  Pathways :: Design Thinking  Pathways :: Global Health  Pathways :: Values in Science and Technology	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 178-01 - Bioinformatics	Biology	178	1	Open	10/16		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 178-02 - Bioinformatics	Biology	178	2	Open	0/16		0 - 5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 189-01 - Topics in Cell & Molecular Bio	Biology	189	1	Open	21/24		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 194-01 - Peer Educators in Biology	Biology	194	1	Open	1/10		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 194-02 - Peer Educators in Biology	Biology	194	2	Open	1/10		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 195-03 - Undergraduate Research	Biology	195	3	Open	1/5		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 195-08 - Undergraduate Research	Biology	195	8	Open	6/5		1 - 2.5				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 195-09 - Undergraduate Research	Biology	195	9	Open	1/5		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 195-10 - Undergraduate Research	Biology	195	10	Open	5/5		1 - 3				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 195-11 - Undergraduate Research	Biology	195	11	Open	2/5		2 - 3				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 195-14 - Undergraduate Research	Biology	195	14	Open	1/5		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 195-15 - Undergraduate Research	Biology	195	15	Open	1/5		1.5				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BIOL 195-17 - Undergraduate Research	Biology	195	17	Open	2/30		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 70-01 - Contemporary Business Issues	Business	70	1	Open	26/25		4			LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 70-02 - Contemporary Business Issues	Business	70	2	Open	19/25		4			LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 70-03 - Contemporary Business Issues	Business	70	3	Open	23/25		4			LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 70-04 - Contemporary Business Issues	Business	70	4	Open	26/25		4			LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 85-01 - Business Law	Business	85	1	Open	22/1		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 85-02 - Business Law	Business	85	2	Open	21/1		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 85-03 - Business Law	Business	85	3	Open	22/1		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 85-04 - Business Law	Business	85	4	Open	19/1		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 85-05 - Business Law	Business	85	5	Open	11/22		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 85-06 - Business Law	Business	85	6	Open	20/22		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 85-07 - Business Law	Business	85	7	Open	15/1		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 85-08 - Business Law	Business	85	8	Open	15/1		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 150-01 - Feeding The World	Business	150	1	Open	25/30		5			Core Explorations :: Science, Technology and Society  Pathways :: Feeding the World  Pathways :: Sustainability	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 151A-01 - FHPE Immersion Preparation (-)	Business	151A	1	Open	14/15		2			Core Integrations :: Experiential Learning for Social Justice  Pathways :: Feeding the World	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 179-01 - Effective Comm in Business	Business	179	1	Open	16/1		5			Core Integrations :: Advanced Writing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 179-02 - Effective Comm in Business	Business	179	2	Open	17/17		5			Core Integrations :: Advanced Writing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 179-03 - Effective Comm in Business	Business	179	3	Open	18/17		5			Core Integrations :: Advanced Writing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 179-04 - Effective Comm in Business	Business	179	4	Open	18/17		5			Core Integrations :: Advanced Writing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 179-05 - Effective Comm in Business	Business	179	5	Open	17/1		5			Core Integrations :: Advanced Writing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 179-06 - Effective Comm in Business	Business	179	6	Open	18/17		5			Core Integrations :: Advanced Writing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 179-07 - Effective Comm in Business	Business	179	7	Open	16/1		5			Core Integrations :: Advanced Writing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 179-08 - Effective Comm in Business	Business	179	8	Open	17/17		5			Core Integrations :: Advanced Writing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 183B-01 - LSB Community Fellows Seminar	Business	183B	1	Open	13/0		1				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 188-01 - Field Studies: NPI	Business	188	1	Open	17/20		2			Core Integrations :: Experiential Learning for Social Justice	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 190-01 - LSB Peer Advising Practicum	Business	190	1	Open	40/45		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 191-01 - Peer Educators in Business	Business	191	1	Open	6/10		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
BUSN 196-03 - Leadership Practicum (Peer Career Consulting)	Business	196	3	Open	15/10		1			Pathways :: Leading People, Organizations and Social Change	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 20-01 - Geology	Civil, Envr & Sust Engineering	20	1	Open	34/40		3			Pathways :: Sustainability	Combination	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 20L-01 - Geology Lab	Civil, Envr & Sust Engineering	20L	1	Open	20/20		1			Pathways :: Sustainability	Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 20L-02 - Geology Lab	Civil, Envr & Sust Engineering	20L	2	Open	13/20		1			Pathways :: Sustainability	Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 41-01 - Mechanics I: Statics (-)	Civil, Envr & Sust Engineering	41	1	Open	6/80		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 44AL-01 - Strength of Materials I Lab	Civil, Envr & Sust Engineering	44AL	1	Open	15/15		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 44AL-02 - Strength of Materials I Lab	Civil, Envr & Sust Engineering	44AL	2	Open	14/15		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 44A-01 - Strength of Materials I	Civil, Envr & Sust Engineering	44A	1	Open	29/80		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 119-01 - Design Sustainable Construct	Civil, Envr & Sust Engineering	119	1	Open	33/40		3			Pathways :: Design Thinking  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 121B-01 - Geotechnical Engineering Des I	Civil, Envr & Sust Engineering	121B	1	Open	21/27		2				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 123-01 - Pollutant Fate and Transport	Civil, Envr & Sust Engineering	123	1	Open	1/16		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 123L-01 - Pollutant Fate & Transport Lab	Civil, Envr & Sust Engineering	123L	1	Open	1/16		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 125-01 - Municipal Engineering Design	Civil, Envr & Sust Engineering	125	1	Open	23/27		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 125L-01 - Municipal Engr Design Lab	Civil, Envr & Sust Engineering	125L	1	Open	13/13		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 125L-02 - Municipal Engr Design Lab	Civil, Envr & Sust Engineering	125L	2	Open	10/13		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 135-01 - Reinforced Concrete Design	Civil, Envr & Sust Engineering	135	1	Open	12/40		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 135L-01 - Reinforced Concrete Lab	Civil, Envr & Sust Engineering	135L	1	Open	12/18		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 137-01 - Earthquake Engineering Design	Civil, Envr & Sust Engineering	137	1	Open	22/30		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 141-01 - Fluid Mech & Hydraulic Engr (-)	Civil, Envr & Sust Engineering	141	1	Open	22/27		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 141L-01 - Fluid Mech &Hydraulic Engr Lab	Civil, Envr & Sust Engineering	141L	1	Open	12/13		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 141L-02 - Fluid Mech &Hydraulic Engr Lab	Civil, Envr & Sust Engineering	141L	2	Open	10/13		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 146-01 - Dsgn Cold-Frmd Steel Frame Str	Civil, Envr & Sust Engineering	146	1	Open	0/24		3 - 4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 160-01 - GIS in Water Resources	Civil, Envr & Sust Engineering	160	1	Open	10/23		3			Pathways :: The Digital Age	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 184-01 - Construction Project Delivery	Civil, Envr & Sust Engineering	184	1	Open	4/24		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 185-01 - Cost Estimation	Civil, Envr & Sust Engineering	185	1	Open	5/25		3				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 193-01 - Detailed Project Design (-)	Civil, Envr & Sust Engineering	193	1	Open	3/10		3			Pathways :: Design Thinking	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 193-02 - Detailed Project Design (-)	Civil, Envr & Sust Engineering	193	2	Open	6/10		3			Pathways :: Design Thinking	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
CENG 193-04 - Detailed Project Design (-)	Civil, Envr & Sust Engineering	193	4	Open	5/10		3			Pathways :: Design Thinking	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
